chr17	82126685	82127185	3957
chr7	151408743	151409243	3157
chr1	6460290	6460790	2806
chr12	12482037	12482537	2111
chr18	58687834	58688334	2269
chr6	161076208	161076708	1846
chr13	40485538	40486038	3145
chr12	12466081	12466581	2396
chr11	61042156	61042656	2652
chr8	19497038	19497538	2843
chr6	167119625	167120125	2223
chr11	3014488	3014988	2013
chr2	96962874	96963374	2166
chr3	46065257	46065757	1888
chr1	154955032	154955532	3120
chr20	5714418	5714918	2699
chr7	55469216	55469716	1732
chr7	158812646	158813146	1700
chr22	42180212	42180712	1513
chr2	233267828	233268328	3318
chr22	44455253	44455753	1763
chr2	168751035	168751535	1672
chr15	88904583	88905083	3635
chr3	138780977	138781477	1905
chr14	91244957	91245457	1555
chr5	157159225	157159725	1624
chr1	185281200	185281700	1923
chr22	31278920	31279420	1835
chr5	82356898	82357398	2020
chr3	42556287	42556787	1645
chr1	232923917	232924417	1701
chr16	22189889	22190389	3016
chr13	29935570	29936070	2439
chr1	206803123	206803623	3348
chr1	23619510	23620010	2867
chr11	126062777	126063277	2910
chr2	230254519	230255019	1264
chr5	35854244	35854744	3229
chr4	142703871	142704371	1348
chr11	129853805	129854305	1908
chr14	98984634	98985134	1852
chr3	187027417	187027917	2202
chr12	8954032	8954532	1844
chr7	74452267	74452767	1736
chr12	11998500	11999000	1401
chr2	95074550	95075050	1793
chr1	98871432	98871932	2703
chr3	101518311	101518811	1854
chr1	172838333	172838833	1260
chr1	57307348	57307848	2645
chr3	13866540	13867040	1735
chr9	133683388	133683888	807
chr11	13868920	13869420	2174
chr3	7876768	7877268	1720
chr2	147449371	147449871	1047
chr9	98075791	98076291	969
chr11	133927774	133928274	843
chr14	64755778	64756278	2139
chr7	86978717	86979217	1493
chr7	43669329	43669829	1225
chr2	1509134	1509634	1169
chr5	52725314	52725814	2291
chr8	2130888	2131388	2002
chr16	27195907	27196407	1621
chr7	151429755	151430255	2012
chr5	56612713	56613213	995
chr9	33415385	33415885	3196
chr18	74373397	74373897	1997
chr17	41338974	41339474	2435
chr16	84759077	84759577	1032
chr15	100596783	100597283	2236
chr12	12560919	12561419	1797
chr5	133170653	133171153	1523
chr2	196229999	196230499	1065
chr3	48268252	48268752	1362
chr21	31354483	31354983	1419
chr12	119988669	119989169	4723
chr1	25774833	25775333	2642
chr4	7854931	7855431	2194
chr8	93969230	93969730	1043
chr13	33610706	33611206	961
chr14	99262416	99262916	2882
chr15	63841961	63842461	1448
chr3	13879969	13880469	1005
chr7	98251152	98251652	1785
chr10	69507750	69508250	1771
chr2	172463046	172463546	1971
chr6	11414519	11415019	1085
chr2	105753996	105754496	1242
chr8	23243350	23243850	1943
chr2	113876720	113877220	1730
chr10	103747987	103748487	851
chr2	197869550	197870050	1115
chr3	108835012	108835512	784
chr12	92398536	92399036	1939
chr8	143461836	143462336	1842
chr2	147182161	147182661	667
chr1	152392777	152393277	1481
chr22	40728670	40729170	1125
chr9	133676975	133677475	1389
chr11	129814489	129814989	1020
chr4	23333935	23334435	1238
chr13	75326554	75327054	1679
chr1	222420549	222421049	1432
chr5	62299555	62300055	670
chr12	96205854	96206354	841
chr12	4506797	4507297	1312
chr3	188323047	188323547	993
chr10	6291722	6292222	654
chr8	29555274	29555774	1988
chr4	89929633	89930133	994
chr7	25028562	25029062	1118
chr5	142223534	142224034	2219
chr19	35248454	35248954	1629
chr2	55530413	55530913	1100
chr9	120846454	120846954	1434
chr3	33060531	33061031	657
chr2	95076617	95077117	1831
chr5	68255721	68256221	1153
chrX	108018564	108019064	1217
chr5	53041046	53041546	764
chr2	203719989	203720489	1595
chr7	151206835	151207335	1676
chr12	52155376	52155876	963
chr4	152554116	152554616	1285
chr6	3370754	3371254	629
chr3	45870002	45870502	2224
chr11	60986077	60986577	3506
chr14	91869868	91870368	1675
chr20	21548263	21548763	979
chr4	152100537	152101037	3225
chr5	35853577	35854077	1911
chr2	148524383	148524883	1688
chr3	112072332	112072832	1616
chr12	56338605	56339105	1332
chr9	78118901	78119401	969
chr10	12594032	12594532	489
chr6	136753586	136754086	1406
chr2	10493501	10494001	1794
chr17	40480345	40480845	3040
chr9	37529074	37529574	1239
chr13	114148443	114148943	3564
chr7	152144808	152145308	706
chr1	53413201	53413701	1764
chr3	157130433	157130933	1525
chr8	93991318	93991818	1515
chr15	60787946	60788446	680
chr3	13880499	13880999	1040
chr11	128840021	128840521	795
chr9	98101895	98102395	3028
chr13	73859800	73860300	764
chr15	33104260	33104760	997
chr16	4414244	4414744	2927
chr16	67236123	67236623	776
chr12	66288054	66288554	1818
chr2	227848618	227849118	809
chr3	10603363	10603863	1218
chr8	9079877	9080377	537
chr15	38688729	38689229	1216
chr8	41466461	41466961	765
chr13	29937818	29938318	623
chr13	40187201	40187701	2442
chr4	4461728	4462228	1555
chr5	174454386	174454886	741
chr5	149348366	149348866	868
chr2	161244461	161244961	1564
chr1	24486188	24486688	827
chr2	204967528	204968028	1632
chr17	55072913	55073413	778
chr2	171248214	171248714	1375
chr2	234463963	234464463	1813
chr10	6014402	6014902	772
chr10	122515826	122516326	1161
chr1	91804558	91805058	2387
chr4	153205051	153205551	740
chr18	23972307	23972807	808
chr6	156396272	156396772	1303
chr8	78445062	78445562	919
chr20	46204530	46205030	608
chr10	6173170	6173670	1173
chr19	10142712	10143212	1607
chr3	32238398	32238898	1171
chr6	135014235	135014735	665
chr1	117658699	117659199	1603
chr7	6991044	6991544	1073
chr6	79964489	79964989	916
chr5	35830546	35831046	1808
chr10	16787373	16787873	1849
chr1	37673828	37674328	1175
chr1	234845220	234845720	869
chr22	39658321	39658821	840
chr11	128476628	128477128	2324
chr2	241123745	241124245	540
chr8	144685705	144686205	2000
chr3	32963828	32964328	825
chr8	2145229	2145729	1250
chr1	200877780	200878280	376
chr22	35552432	35552932	983
chr8	22642867	22643367	1135
chr11	46331120	46331620	1336
chr17	19772061	19772561	1393
chr4	122578388	122578888	1585
chr9	114718771	114719271	1177
chr6	127971981	127972481	2327
chr22	28822807	28823307	1025
chr14	61337757	61338257	1866
chr12	64674506	64675006	1658
chr14	97602730	97603230	2106
chr18	13376910	13377410	865
chr2	203706350	203706850	2340
chr2	234488896	234489396	1604
chr6	157885135	157885635	1312
chr14	91245941	91246441	2302
chr17	65039584	65040084	1576
chr12	92055812	92056312	1167
chr5	39178853	39179353	990
chr1	2231894	2232394	859
chr3	105368577	105369077	1409
chr17	75036609	75037109	2712
chr10	43332037	43332537	1325
chr4	102630625	102631125	1416
chr15	88627423	88627923	1938
chr17	64985121	64985621	1328
chr17	40582250	40582750	1215
chr20	13221541	13222041	814
chr6	12008455	12008955	2132
chr19	32794452	32794952	1156
chr4	101020044	101020544	1473
chr7	130938500	130939000	1736
chr10	450878	451378	1625
chr9	89743397	89743897	1293
chr10	33114316	33114816	1231
chr3	101571033	101571533	370
chr17	49362160	49362660	3346
chr13	20475791	20476291	2402
chr1	110631291	110631791	2397
chr17	40540924	40541424	1531
chr8	100807026	100807526	936
chr11	102306197	102306697	661
chr15	88636012	88636512	1663
chr6	139161139	139161639	1901
chr13	20476319	20476819	904
chr6	152309628	152310128	960
chr5	111224066	111224566	1997
chr15	60704076	60704576	1263
chr17	14201016	14201516	1564
chr5	175652947	175653447	1016
chr11	45385756	45386256	592
chr6	35601736	35602236	2706
chr11	117279918	117280418	656
chr14	95463254	95463754	1234
chr2	84778826	84779326	570
chr11	118892434	118892934	1412
chr12	12562444	12562944	2209
chr5	134086941	134087441	1360
chr9	120903968	120904468	1440
chr16	84553888	84554388	1124
chr6	143097163	143097663	787
chr12	74900197	74900697	634
chr12	124469469	124469969	489
chr13	29936086	29936586	589
chr2	48236352	48236852	399
chr7	130930278	130930778	882
chr10	33115675	33116175	544
chr3	189324678	189325178	2072
chr1	1173571	1174071	617
chr19	19597884	19598384	1605
chr13	109779051	109779551	1499
chr8	23160888	23161388	758
chr17	78535420	78535920	527
chr3	129118785	129119285	1240
chr22	45318137	45318637	1854
chr7	832189	832689	966
chr17	2482161	2482661	750
chr19	35206408	35206908	1301
chr1	236516819	236517319	1072
chr5	119330448	119330948	1620
chr1	35505933	35506433	2041
chr10	12448692	12449192	2544
chr3	52222014	52222514	1020
chr15	67082127	67082627	972
chr22	42120606	42121106	689
chr5	35856627	35857127	1861
chr10	23363411	23363911	994
chr4	142847185	142847685	653
chr10	85612324	85612824	1104
chrX	78517117	78517617	1248
chr10	62183370	62183870	2551
chr2	3222636	3223136	919
chr3	14890401	14890901	519
chr16	11783395	11783895	1329
chr20	51541067	51541567	2024
chr2	112188005	112188505	1290
chr6	161080229	161080729	730
chr5	35811061	35811561	1271
chr1	100927262	100927762	1581
chr15	91469858	91470358	1164
chr18	13276510	13277010	479
chr5	98773300	98773800	1949
chr9	37528526	37529026	306
chr6	149494893	149495393	1273
chr19	29831106	29831606	1281
chr11	71710247	71710747	712
chr5	67003752	67004252	1644
chr10	69451197	69451697	1230
chr19	16566093	16566593	2079
chr3	128316359	128316859	1223
chr11	85823652	85824152	2624
chr6	31582262	31582762	1139
chr8	118563982	118564482	813
chr1	87404262	87404762	855
chr11	2093049	2093549	569
chr7	115229326	115229826	701
chr10	100510865	100511365	2201
chr1	181396013	181396513	1205
chr14	52400794	52401294	750
chr6	36912583	36913083	1324
chr9	33446267	33446767	1698
chr4	17336549	17337049	961
chr16	48318628	48319128	736
chr22	49838738	49839238	2811
chr15	88894194	88894694	823
chr1	6459724	6460224	785
chr11	67884674	67885174	661
chr19	38538694	38539194	924
chr2	130824277	130824777	1418
chr13	73702655	73703155	1248
chr5	159412188	159412688	1883
chr14	104389874	104390374	763
chr6	137736368	137736868	549
chr1	154464746	154465246	747
chr2	203740934	203741434	1690
chr3	129481832	129482332	1036
chr6	127516072	127516572	1264
chr15	41969998	41970498	874
