chr14	105817866	105818366	1271
chr3	13110557	13111057	1367
chr8	11545629	11546129	1096
chr10	48671464	48671964	981
chr19	41876882	41877382	1128
chr6	150622896	150623396	1195
chr16	88045822	88046322	1125
chr12	92445227	92445727	1133
chr2	226906055	226906555	885
chr6	90375678	90376178	1253
chr2	231672421	231672921	1120
chr9	37409049	37409549	1489
chr13	40445460	40445960	1099
chr22	41936046	41936546	1122
chr16	17301619	17302119	1100
chr11	95715866	95716366	1043
chr11	59102271	59102771	977
chr1	178605934	178606434	989
chr10	124601394	124601894	1075
chr10	12264369	12264869	1058
chr13	110675966	110676466	975
chr2	45728465	45728965	1020
chr8	38957429	38957929	1238
chr6	90315530	90316030	774
chr9	81655800	81656300	1019
chr2	136206596	136207096	784
chr12	92172622	92173122	910
chr2	47724181	47724681	1049
chr3	113659102	113659602	780
chr11	60455414	60455914	1041
chr1	26289051	26289551	1297
chr1	242784028	242784528	751
chr1	160488302	160488802	705
chr16	88069374	88069874	887
chr2	45729898	45730398	922
chr2	100247461	100247961	799
chr3	15345490	15345990	708
chr3	194104236	194104736	934
chr19	5130249	5130749	784
chr2	151771475	151771975	820
chr16	29339152	29339652	817
chr22	22935590	22936090	1019
chr11	67459827	67460327	825
chr16	85756291	85756791	656
chr6	167112952	167113452	794
chr16	21359969	21360469	1077
chr11	59058400	59058900	1001
chr9	68640391	68640891	773
chr11	111379158	111379658	884
chr2	65026925	65027425	670
chr20	47416489	47416989	873
chr14	64235511	64236011	854
chr8	55840457	55840957	776
chr8	8752981	8753481	709
chr12	107736852	107737352	904
chr20	44586219	44586719	770
chr2	134262543	134263043	789
chr1	167617464	167617964	1153
chr12	122004206	122004706	926
chr2	68789515	68790015	812
chr3	114005307	114005807	867
chr5	133033074	133033574	894
chr1	30754585	30755085	852
chr14	104657008	104657508	687
chr18	32803459	32803959	572
chr3	4503074	4503574	794
chr20	5798018	5798518	674
chr10	114496688	114497188	687
chr8	11491842	11492342	1089
chr15	50444564	50445064	748
chr5	78728008	78728508	714
chr14	89383957	89384457	714
