chr16	12573210	12573710	168
chr9	109972130	109972630	175
chr8	143112662	143113162	157
chr12	111406840	111407340	186
chr1	201715711	201716211	194
chr14	92676007	92676507	163
chr7	132390554	132391054	137
chr19	46529848	46530348	208
chr7	87474539	87475039	186
chr5	61275761	61276261	149
chr13	28031461	28031961	182
chr2	131146226	131146726	149
chr3	123693558	123694058	115
chr14	75615123	75615623	129
chr4	90127143	90127643	169
chr7	132446196	132446696	144
chr12	9118106	9118606	177
chr9	107760809	107761309	171
chr8	132895568	132896068	178
chr2	231597024	231597524	127
chr1	10964940	10965440	88
chr11	67078194	67078694	155
chr13	76886251	76886751	211
chr14	76768266	76768766	224
chr22	17798063	17798563	137
chr20	47740692	47741192	159
chr19	2094332	2094832	174
chr6	133062621	133063121	98
chr8	55939714	55940214	181
chr2	191846852	191847352	131
chr10	97037696	97038196	104
chr1	21866059	21866559	115
chr12	49233716	49234216	238
chr15	25793270	25793770	127
chr2	12013922	12014422	97
chr2	127700587	127701087	195
chr3	23071691	23072191	171
chr11	115912347	115912847	114
chr6	46772668	46773168	123
chr9	114754542	114755042	138
chr1	27001747	27002247	205
chr1	206012028	206012528	179
chr11	107928039	107928539	205
chr16	10753118	10753618	172
chr10	49362409	49362909	131
chr19	41233684	41234184	142
chr3	124829629	124830129	113
chr1	9135489	9135989	107
chr4	10640489	10640989	139
chr6	33029242	33029742	208
chr2	129464022	129464522	96
chr2	47072795	47073295	191
chr8	96645266	96645766	269
chr10	95697359	95697859	122
chr16	8632557	8633057	154
chr7	91264076	91264576	164
chr12	45435880	45436380	152
chr2	47002509	47003009	130
chr22	39300085	39300585	110
chr8	125601965	125602465	140
chr10	48684569	48685069	106
chr12	41932422	41932922	97
chr14	92704258	92704758	187
chr18	48896770	48897270	191
chr11	34154305	34154805	120
chr19	30877608	30878108	131
chr6	7202042	7202542	154
chr12	64293994	64294494	101
chr17	14605107	14605607	141
chr2	85410138	85410638	137
chr17	81049911	81050411	146
chr10	33365702	33366202	107
chr1	21815641	21816141	97
chr13	28100359	28100859	139
chr3	5974587	5975087	105
chr17	30728479	30728979	164
chr11	69539671	69540171	102
chrX	1316457	1316957	147
chr3	122232987	122233487	136
chr4	38023595	38024095	100
chr2	129483331	129483831	112
chr17	68491259	68491759	132
chr10	48667913	48668413	113
chr12	89857573	89858073	84
chr17	33964355	33964855	119
chr12	11836505	11837005	167
chr3	36787238	36787738	122
chr2	98026963	98027463	162
chr17	39335567	39336067	91
chr2	46470267	46470767	106
chr11	73289286	73289786	160
chr11	63871941	63872441	172
chr3	159929362	159929862	148
chr7	30225954	30226454	148
chr19	9927222	9927722	96
chr10	60236797	60237297	145
chr6	43977415	43977915	125
chr17	8966761	8967261	117
chr15	69666851	69667351	142
chr22	44172288	44172788	106
chr20	59004849	59005349	152
