chr20	43682016	43682516	152
chr6	26360437	26360937	146
chr5	56142817	56143317	144
chr7	131124212	131124712	150
chr16	88968032	88968532	129
chr20	43751164	43751664	141
chr1	10189658	10190158	141
chr22	22931753	22932253	119
chr5	54786123	54786623	146
chr15	70014836	70015336	112
chr1	230109799	230110299	104
chr20	33883069	33883569	105
chr15	67784366	67784866	119
chr3	101700945	101701445	109
chr2	216113507	216114007	109
chr5	61319705	61320205	106
chr5	108521222	108521722	96
chr9	136899195	136899695	114
chr18	26460559	26461059	103
chr21	43352591	43353091	130
chr22	23844295	23844795	113
chr6	151757512	151758012	131
chr1	206050662	206051162	150
chr1	226127505	226128005	113
chr3	101791822	101792322	105
chr20	24842952	24843452	112
chr4	75099303	75099803	113
chr16	14405867	14406367	105
chr10	11664034	11664534	112
chr7	139725000	139725500	102
chr8	134601570	134602070	108
chr7	2894476	2894976	107
chr1	117654600	117655100	134
chr22	17257773	17258273	161
chr1	157524095	157524595	84
chr10	91210413	91210913	83
chr12	4119119	4119619	120
chr16	11964848	11965348	96
chr19	3065601	3066101	122
chr17	77147324	77147824	100
chr15	69979706	69980206	124
chr17	75320011	75320511	79
chr20	62339571	62340071	93
chr5	89343690	89344190	112
chr6	7963187	7963687	98
chr12	94561892	94562392	94
chr6	156395217	156395717	88
chr4	40515292	40515792	102
chr10	110356543	110357043	138
chr22	22935590	22936090	142
chr6	134870860	134871360	89
chr5	139638290	139638790	135
chr6	116087560	116088060	76
chr7	102305404	102305904	95
chr12	92702964	92703464	90
chr18	9673264	9673764	122
chr8	11537668	11538168	103
chr3	133620115	133620615	105
chr2	231671629	231672129	92
chr14	80959427	80959927	129
chr1	37288831	37289331	81
chr15	89761065	89761565	79
chr21	24955523	24956023	87
chr4	1215423	1215923	90
chr6	7916914	7917414	97
chr19	41535070	41535570	91
chr5	159987036	159987536	92
chr6	156279316	156279816	94
chr18	55322249	55322749	100
chr4	140742355	140742855	77
chr12	116194816	116195316	87
chr6	106167159	106167659	85
chr7	75662736	75663236	93
chr4	2696418	2696918	95
chr1	147611062	147611562	90
chr10	11242359	11242859	74
chr2	181312455	181312955	104
chr2	98460787	98461287	125
chr6	42269527	42270027	89
chr16	88045822	88046322	125
chr12	26124788	26125288	85
chr11	82969812	82970312	66
chr6	43714878	43715378	84
chr9	90923806	90924306	82
chr4	53748238	53748738	116
chr11	73152804	73153304	78
chr16	21359969	21360469	103
chr19	16134520	16135020	84
chr20	57680157	57680657	80
chr5	173821158	173821658	98
chr7	102441524	102442024	98
chr8	6428749	6429249	86
chr16	88069374	88069874	103
chr10	33151271	33151771	116
chr7	152158734	152159234	104
chr16	46884016	46884516	158
chr2	111705770	111706270	101
chr2	98483178	98483678	86
chr20	37308657	37309157	90
chr20	41011590	41012090	105
chr1	117632091	117632591	79
chr1	157806671	157807171	94
chr11	102474587	102475087	86
chr11	126188492	126188992	83
chr15	90786594	90787094	71
chr18	9066690	9067190	94
chr4	75181304	75181804	86
chr14	102901579	102902079	75
chr4	54315445	54315945	83
chr11	110373099	110373599	99
chr20	25281536	25282036	104
chr4	143357128	143357628	82
chr7	102306888	102307388	113
chr20	62886216	62886716	89
chr20	49751028	49751528	74
chr1	154860296	154860796	86
chr17	3558518	3559018	85
chr12	1554413	1554913	87
chr12	47868530	47869030	69
chr14	65301887	65302387	72
chr16	68756846	68757346	64
chr18	23242142	23242642	82
chr19	45706417	45706917	60
chr2	33494016	33494516	69
chr3	177751691	177752191	75
chr15	52658911	52659411	88
chr1	110634738	110635238	82
chr5	124583726	124584226	89
chr8	23447346	23447846	81
chr11	64851181	64851681	88
chr5	56588903	56589403	143
chr5	59562707	59563207	91
