chr20	50274853	50275353	5661
chr20	40689037	40689537	4929
chr9	129777116	129777616	5178
chr17	78198888	78199388	4710
chr2	47072795	47073295	4873
chr12	49233716	49234216	4406
chr2	26008863	26009363	4290
chr19	54207956	54208456	5129
chr4	40577014	40577514	4201
chr3	48465474	48465974	4614
chr20	40498233	40498733	3681
chr20	32155122	32155622	4050
chr19	46529848	46530348	4516
chr19	12786028	12786528	4717
chr5	172800019	172800519	3802
chr8	92965411	92965911	3473
chr10	123997517	123998017	3797
chr14	50038549	50039049	4399
chr7	155590355	155590855	3987
chr7	91264076	91264576	3844
chr12	54383030	54383530	3895
chr22	29310985	29311485	3493
chr7	157854128	157854628	3611
chr7	5423879	5424379	5165
chr17	1577158	1577658	3718
chr3	46089263	46089763	3385
chr21	38831361	38831861	3356
chr9	134371771	134372271	3414
chr10	69065637	69066137	2415
chr8	125512903	125513403	3312
chr6	146543337	146543837	4394
chr19	18172907	18173407	3568
chr1	31523700	31524200	2887
chr10	71888582	71889082	4557
chr14	103119005	103119505	3886
chr3	129233483	129233983	3827
chr8	133150344	133150844	2300
chr21	38289612	38290112	3370
chr7	101717675	101718175	2995
chr5	149680714	149681214	3836
chr6	41271848	41272348	3246
chr17	27244735	27245235	2505
chr4	2801100	2801600	3238
chr7	73587663	73588163	4202
chr17	81049911	81050411	2192
chr22	44068670	44069170	3733
chr8	143948431	143948931	3661
chr18	48896770	48897270	4353
chr14	76768266	76768766	4552
chr5	139664242	139664742	3829
chr12	111393638	111394138	3131
chr6	137846707	137847207	3858
chr9	87792695	87793195	3589
chr20	40506426	40506926	3263
chr16	31128693	31129193	2822
chr3	117036377	117036877	2842
chr1	27001747	27002247	3473
chr14	75282717	75283217	2686
chr10	78756693	78757193	2938
chr16	8632557	8633057	3430
chr9	107488274	107488774	3588
chr19	11323924	11324424	2544
chr19	2168873	2169373	4391
chr22	30270858	30271358	3035
chr5	36657554	36658054	2186
chr22	22928649	22929149	4539
chr2	8534754	8535254	2777
chr11	68010017	68010517	3011
chr1	26542152	26542652	4982
chr2	142874227	142874727	2897
chr14	103123123	103123623	2904
chr3	46100760	46101260	2835
chr22	35352515	35353015	3688
chr14	75283844	75284344	2692
chr17	2396696	2397196	4191
chr3	72102089	72102589	2799
chr19	35909222	35909722	4412
chr19	39398237	39398737	4186
chr20	47740692	47741192	3498
chr12	6167742	6168242	2729
chr20	32062722	32063222	2393
chr3	72100702	72101202	4134
chr19	703698	704198	5388
chr16	67244343	67244843	3039
chr12	109828131	109828631	3690
chr17	78442589	78443089	3110
chr5	132295111	132295611	2684
chr7	928516	929016	3306
chr13	30713063	30713563	3011
chr1	158285715	158286215	3451
chr3	48558552	48559052	3754
chr10	30493995	30494495	3411
chr3	194089484	194089984	2699
chr5	140321696	140322196	3001
chr6	36291079	36291579	2799
chr15	92803782	92804282	3905
chr17	74690352	74690852	2531
chr19	47389090	47389590	3066
chr10	71638057	71638557	2653
chr4	107838103	107838603	2164
chr22	46754011	46754511	1876
chr19	15210186	15210686	2665
chr17	64174814	64175314	2237
chr1	182149229	182149729	3150
chr9	107489560	107490060	3473
chr19	47315215	47315715	2629
chr8	26572032	26572532	3769
chr11	2933295	2933795	3372
chr6	11323527	11324027	3327
chr6	15066653	15067153	2507
chr19	6057084	6057584	2865
chr12	54384474	54384974	2431
chr11	61971696	61972196	3088
chr18	48715927	48716427	2541
chr17	57892874	57893374	2859
chr9	129343768	129344268	2585
chr2	218370392	218370892	2614
chr7	77410099	77410599	2175
chr10	132588583	132589083	3221
chr22	38953855	38954355	3283
chr17	78592329	78592829	3215
chr20	5065932	5066432	2420
chr19	54209716	54210216	3427
chr11	107928039	107928539	3983
chr19	45456203	45456703	2315
chr8	141137844	141138344	3066
chr1	41739051	41739551	2536
chr20	1945177	1945677	1915
chr1	27863107	27863607	3209
chr3	10173850	10174350	2444
chr7	30225954	30226454	2455
chr5	172886997	172887497	2613
chr8	58172688	58173188	3076
chr5	67998864	67999364	2075
chr6	89034444	89034944	2705
chr15	93236087	93236587	2454
chr20	34876029	34876529	6268
chr1	234841703	234842203	3100
chr16	72202358	72202858	2578
chr1	32992359	32992859	3163
chr1	157106367	157106867	1715
chr11	125070605	125071105	2757
chr1	27012732	27013232	3128
chr17	1607276	1607776	3838
chr6	14123633	14124133	1948
chr6	144150095	144150595	5186
chr1	235946022	235946522	2314
chr3	131361522	131362022	2903
chr15	70462968	70463468	3310
chr11	61954958	61955458	2714
chr6	13302615	13303115	3830
chr5	170307483	170307983	2724
chr22	50541597	50542097	2264
chr8	141208707	141209207	2246
chr1	119648002	119648502	2622
chr19	14785056	14785556	2261
chr5	6766466	6766966	2350
chr7	100372237	100372737	2443
chr20	32040191	32040691	2962
chr1	12184252	12184752	3582
chr6	6592034	6592534	2500
chr1	234657142	234657642	3227
chr11	35303755	35304255	2148
chr2	229416345	229416845	2380
chr17	81393845	81394345	2936
chr11	60951934	60952434	3389
chr1	15416195	15416695	2254
chr8	141164671	141165171	2529
chr5	140611956	140612456	2724
chr1	21337868	21338368	2226
chr4	26218055	26218555	1960
chr14	75283235	75283735	2979
chr1	201715711	201716211	2603
chr2	28717391	28717891	2055
chr3	46110988	46111488	2945
chr5	1477221	1477721	3120
chr17	8068975	8069475	2510
chr18	77114419	77114919	3024
chr9	133862669	133863169	2537
chr17	14605107	14605607	2087
chr19	49515799	49516299	2640
chr12	29241902	29242402	2431
chr5	17118623	17119123	3531
chr10	63702984	63703484	2366
chr10	71753445	71753945	2743
chr17	78412929	78413429	2445
chr14	100341343	100341843	3437
chr12	124626170	124626670	2776
chr2	218381834	218382334	3237
chr22	50304394	50304894	2650
chr2	47071976	47072476	3184
chr4	7648082	7648582	2599
chr19	2549607	2550107	2350
chr12	9118106	9118606	3315
chr1	86774237	86774737	2777
chr1	226002021	226002521	2888
chr2	8583544	8584044	3697
chr6	41286471	41286971	2662
chr1	206467864	206468364	3051
chr12	10128708	10129208	2753
chr2	26002895	26003395	1928
chr17	75738079	75738579	2552
chr11	47390963	47391463	2674
chr12	63918035	63918535	2647
chr2	236871426	236871926	2231
chr6	11732193	11732693	2256
chr16	67390370	67390870	2235
chr17	1039453	1039953	2667
chr22	38941563	38942063	2692
chr17	7836625	7837125	2065
chr12	124727276	124727776	2761
chr6	46772668	46773168	2456
chr3	12999385	12999885	3096
chr11	78424706	78425206	2496
chr4	84966485	84966985	2406
chr16	55444741	55445241	2335
chr12	6383809	6384309	2314
chr1	58883313	58883813	2142
chr1	17635705	17636205	2849
chr15	40334089	40334589	2691
chr20	32034545	32035045	2060
chr6	83467663	83468163	2470
chr3	40299814	40300314	2049
chr14	68598630	68599130	2184
chr1	150552209	150552709	2563
chr2	144660747	144661247	3014
chr4	107824604	107825104	2337
chr9	107760809	107761309	2594
chr2	101961283	101961783	1784
chr1	27884954	27885454	2098
chr5	151215174	151215674	2160
chr22	39292485	39292985	2264
chr21	41678866	41679366	2879
chr2	47034352	47034852	1547
chr19	54373609	54374109	2246
chr22	49966700	49967200	2226
chr6	32472752	32473252	1584
chr3	5657064	5657564	2065
chr1	168504018	168504518	2543
chr18	63236373	63236873	2637
chr2	37829175	37829675	2020
chr10	124092517	124093017	2372
chr17	63641623	63642123	2183
chr9	136644897	136645397	2727
chr9	129773631	129774131	3139
chr10	44967986	44968486	2924
chr10	79084096	79084596	2308
chr8	144011936	144012436	2183
chr12	113040603	113041103	2119
chr1	39934211	39934711	1953
chr13	110520665	110521165	1837
chr19	13839569	13840069	3314
chr19	18173452	18173952	3751
chr19	40579909	40580409	2533
chr20	38298695	38299195	1825
chr20	32052651	32053151	3212
chr15	78988571	78989071	2122
chr17	70169134	70169634	3234
chr6	7261093	7261593	2954
chr19	14118571	14119071	2855
chr19	48967481	48967981	2608
chrX	1316457	1316957	2542
chr20	58691673	58692173	2179
chr17	58278900	58279400	1551
chr1	183604192	183604692	1913
chr11	61963110	61963610	3322
chr4	168881233	168881733	2458
chr7	50356423	50356923	2776
chr20	57374719	57375219	1917
chr5	173866438	173866938	1629
chr3	195900567	195901067	2924
chr1	36486552	36487052	2233
chr10	17216199	17216699	2851
chr3	159929362	159929862	2775
chr2	112839293	112839793	1961
chr19	51784849	51785349	2819
chr22	50308462	50308962	2109
chr12	4215222	4215722	2926
chr3	132283400	132283900	2451
chr6	6806700	6807200	2683
chr20	50308488	50308988	1723
chr14	81416114	81416614	1680
chr4	184347237	184347737	2549
chr1	161214991	161215491	2106
chr22	45996420	45996920	2664
chr1	17629887	17630387	2674
chr12	562110	562610	2140
chr7	75617507	75618007	3581
chr6	14921755	14922255	2012
chr1	36203486	36203986	2488
chr1	226034510	226035010	3169
chr3	179451321	179451821	3548
chr19	50329038	50329538	5401
chr9	134372817	134373317	2257
chr11	63871941	63872441	3210
chr9	128098154	128098654	2718
chr10	88759716	88760216	2797
chr12	66188839	66189339	2514
chr6	11207032	11207532	2331
chr17	68312540	68313040	2441
chr11	130146729	130147229	3236
chr20	63873384	63873884	2264
chr1	234980900	234981400	2711
chr5	135456187	135456687	2683
chr1	173122916	173123416	2367
chr14	75615123	75615623	2556
chr1	121511439	121511939	1985
chr14	90087312	90087812	2391
chr2	71071888	71072388	2350
chr5	172133204	172133704	3814
chr14	75280951	75281451	2308
chr8	25243526	25244026	2636
chr13	50635505	50636005	2457
chr3	183306894	183307394	2880
chr3	4474780	4475280	2377
chr1	94720331	94720831	2083
chr11	125062862	125063362	3169
chr22	50542395	50542895	2390
chr17	81285377	81285877	3608
chr17	74532130	74532630	3014
chr7	151851003	151851503	2046
chr3	46406410	46406910	2043
chr1	212542806	212543306	1820
chr9	133112668	133113168	2908
chr7	90596321	90596821	2100
chr17	8806910	8807410	2315
chr7	2637467	2637967	2671
chr13	40402293	40402793	2773
chr6	11350289	11350789	2970
chr19	4431682	4432182	1823
chr5	83471416	83471916	2779
chr10	20003582	20004082	2750
chr7	95596393	95596893	2161
chr9	113188158	113188658	2387
chr20	4829467	4829967	2600
chr22	35328409	35328909	2089
chr20	836539	837039	2191
chr19	1901811	1902311	1980
chr9	136046025	136046525	2296
chr7	100369005	100369505	4826
chr19	18677926	18678426	1850
chr9	128053482	128053982	1997
chr16	31351887	31352387	2316
chr3	192957306	192957806	1582
chr19	41409636	41410136	2637
chr10	101071204	101071704	2480
chr8	58396625	58397125	2173
chr22	45997384	45997884	2218
chr20	2292746	2293246	2395
chr9	131598067	131598567	1916
chr11	64448162	64448662	2187
chr12	38904800	38905300	2285
chr15	75043598	75044098	2430
chr11	76629492	76629992	2154
chr17	78645845	78646345	2630
chr6	32437207	32437707	2303
chr1	150163010	150163510	2709
chr9	129334211	129334711	2240
chr11	48031933	48032433	2462
chr15	70507936	70508436	2080
chr12	26274647	26275147	2529
chr2	11701863	11702363	1906
chr2	70029928	70030428	2015
chr9	133845294	133845794	2024
chr19	51751675	51752175	1953
chr6	110738884	110739384	2173
chr19	18502891	18503391	1571
chr4	40731782	40732282	1847
chr2	28716140	28716640	2845
chr8	1755518	1756018	2292
chr3	122233527	122234027	1913
chr18	3747335	3747835	1606
chr1	229068267	229068767	2021
chr9	72305022	72305522	4368
chr11	62553376	62553876	2877
chr17	78883085	78883585	2669
chr2	127064729	127065229	2953
chr8	37900297	37900797	2548
chr5	177416266	177416766	1639
chr17	75087588	75088088	3137
chr15	89825223	89825723	2318
chr5	135392170	135392670	1828
chr4	184856211	184856711	1906
chr9	297448	297948	3089
chr1	161083415	161083915	2367
chr2	218733675	218734175	2483
chr1	27631493	27631993	3268
chr15	68009100	68009600	2077
chr11	118088461	118088961	2860
chr19	53824141	53824641	2638
chr11	65150586	65151086	1721
chr20	37270482	37270982	2374
chr3	126530197	126530697	2194
chr3	12681762	12682262	2505
chr1	53892791	53893291	1696
chr20	36808831	36809331	2112
chr3	143443819	143444319	2734
chr10	79938704	79939204	1992
chr12	52203064	52203564	2388
chr15	69725935	69726435	2285
chr20	38152554	38153054	1962
chrX	1239714	1240214	2570
chr9	111076473	111076973	1374
chr3	52498696	52499196	2370
chr2	32484754	32485254	1709
chr9	136075966	136076466	2082
chr10	124144917	124145417	2084
chr6	37029312	37029812	2222
chr10	71817903	71818403	2095
chr8	96760587	96761087	2010
chr3	53748686	53749186	2125
chr14	68741813	68742313	2511
chr7	44046608	44047108	2953
chr1	153790888	153791388	2282
chr1	20590341	20590841	1559
chr7	43572383	43572883	1947
chr13	99312484	99312984	2323
chr19	11293655	11294155	2412
chr2	101179933	101180433	1524
chr1	109822328	109822828	1835
chr17	74786590	74787090	1747
chr19	43674228	43674728	1686
chr6	30687176	30687676	4139
chr17	1587068	1587568	2491
chr11	59222431	59222931	2190
chr9	107637524	107638024	2205
chr5	83473339	83473839	1820
chr19	7657000	7657500	2108
chr22	50538154	50538654	2070
chr6	31558962	31559462	3619
chr22	42432187	42432687	2260
chr20	5647911	5648411	1791
chr7	106365211	106365711	1984
chr6	14121747	14122247	2743
chr5	150058687	150059187	1898
chr21	34200189	34200689	1583
chr3	49248730	49249230	2073
chr19	42121692	42122192	2348
chr5	176994507	176995007	2152
chr5	83312569	83313069	1796
chr2	239501158	239501658	2082
chr11	2191103	2191603	1691
chr22	44026771	44027271	3150
chr10	95755367	95755867	1587
chr3	128145212	128145712	1858
chr9	68560176	68560676	2221
chr16	4680128	4680628	1859
chr19	51735931	51736431	2044
chr8	47737908	47738408	2761
chr8	55885556	55886056	3416
chr5	172767310	172767810	2310
chr22	42995101	42995601	2660
chrX	1505017	1505517	1984
chr21	39079470	39079970	1886
chr6	41182648	41183148	2398
chr7	76379763	76380263	4325
chr10	104246840	104247340	2752
chr17	8922387	8922887	1703
chr5	1480227	1480727	2275
chr10	71829066	71829566	1932
chr20	19915484	19915984	1798
chr16	72172312	72172812	2358
chr16	4663737	4664237	1984
chr11	65290701	65291201	2138
chr1	180131539	180132039	1911
chr2	64852843	64853343	2696
chr19	48492737	48493237	2215
chr7	100373197	100373697	1996
chr12	121278404	121278904	1477
chr14	68733055	68733555	1929
chr17	2083608	2084108	2468
chr12	121276978	121277478	2073
chr21	38751551	38752051	1653
chr7	5680035	5680535	2210
chr9	73220063	73220563	1941
chr19	45075299	45075799	2951
chr6	124819282	124819782	1504
chr9	104873092	104873592	1582
chr14	35365423	35365923	1976
chr6	134295851	134296351	1750
chr14	75427680	75428180	3134
chr12	52198430	52198930	1437
chr13	110536323	110536823	2681
chr20	57429779	57430279	1841
chr1	233112929	233113429	2648
chr11	503284	503784	2357
chr17	7132719	7133219	2632
chr1	161216748	161217248	2624
chr12	131860821	131861321	3677
chr3	99895856	99896356	1716
chr2	42752216	42752716	2433
chr2	231666279	231666779	3448
chr1	2151225	2151725	2043
chr16	73154034	73154534	2813
chr1	246961961	246962461	2395
chr3	129230163	129230663	2380
chr16	88958157	88958657	1855
chr21	41366574	41367074	1823
chr10	96740866	96741366	1659
chr7	102064661	102065161	2116
chr13	48783173	48783673	2279
chr19	38417699	38418199	2739
chr20	20780347	20780847	1764
chr10	58266911	58267411	3272
chr19	10346486	10346986	1843
chr14	21071256	21071756	2711
chr20	32068833	32069333	2317
chr19	33819832	33820332	3190
chr1	220879055	220879555	2363
chr1	212485884	212486384	2787
chr12	110694236	110694736	1545
chr22	37590376	37590876	2230
chr12	98439916	98440416	2474
chr19	54312447	54312947	1858
chr8	133919450	133919950	2333
chr7	957926	958426	1508
chr8	26449060	26449560	2798
chr16	72931559	72932059	1814
chr3	49345818	49346318	1179
chr5	142803437	142803937	2080
chr11	45857959	45858459	1775
chr11	130124013	130124513	2890
chr20	2288855	2289355	2564
chr19	8567647	8568147	2001
chr19	54247925	54248425	2661
chr10	11849867	11850367	1839
chr10	128064444	128064944	4008
chr2	98026963	98027463	2045
chr7	151088662	151089162	1775
chr22	35301259	35301759	1999
chr10	79293705	79294205	2128
chr17	76597884	76598384	1485
chr22	40492197	40492697	2388
chr1	156154220	156154720	2453
chr15	58248230	58248730	2481
chr6	148656965	148657465	1904
chr19	8640241	8640741	2176
chr10	125161248	125161748	2493
chr17	64326487	64326987	2144
chr17	7557982	7558482	1960
chr10	133009156	133009656	2270
chr2	142868141	142868641	2624
chr10	124035809	124036309	2713
chr12	52045788	52046288	2100
chr4	102760229	102760729	4085
chr14	90630386	90630886	1857
chr12	113422016	113422516	2401
chr2	173043394	173043894	2003
chr9	88923628	88924128	2493
chr7	99380098	99380598	3343
chr1	212671196	212671696	2367
chr1	94721191	94721691	1756
chr11	30487142	30487642	1961
chr15	63135682	63136182	1266
chr3	174337171	174337671	1305
chr7	75951383	75951883	1731
chr5	177510642	177511142	2551
chr13	48161726	48162226	2358
chr1	37996473	37996973	2096
chr7	40268853	40269353	2409
chr5	150488404	150488904	2014
chr9	121485581	121486081	1500
chr3	151871594	151872094	2390
chr1	212488586	212489086	1557
chr8	96926920	96927420	1631
chr2	71065268	71065768	1582
chr6	34284702	34285202	2320
chr7	115391	115891	1680
chr9	79868726	79869226	2147
chr7	77238529	77239029	2535
chr7	104960966	104961466	1772
chr3	126524061	126524561	1457
chr22	17106823	17107323	2273
chr6	139839382	139839882	1586
chr6	167091047	167091547	1755
chr2	46470267	46470767	1646
chr1	11790809	11791309	1824
chr3	37980074	37980574	1474
chr15	33154617	33155117	2136
chr8	26609333	26609833	1792
chr14	75276877	75277377	3719
chr11	73217998	73218498	2243
chr6	149259623	149260123	2338
chr4	73704588	73705088	1950
chr10	3851118	3851618	2013
chr8	128251062	128251562	2395
chr20	2211067	2211567	1619
chr7	36191940	36192440	1572
chr12	89162603	89163103	2694
chr11	65776082	65776582	2082
chr1	221000493	221000993	2279
chr3	13012255	13012755	3903
chrX	46628695	46629195	1736
chr6	35370108	35370608	2820
chr2	218367678	218368178	4122
chr3	119570201	119570701	2089
chr1	27885517	27886017	2390
chr22	17241912	17242412	2297
chr11	61962316	61962816	1733
chr1	109615817	109616317	3140
chr13	28468031	28468531	1908
chr1	26290508	26291008	1632
chr20	31610648	31611148	1795
chr19	13840358	13840858	2384
chr8	23074577	23075077	1577
chr3	183210734	183211234	1652
chr3	52062344	52062844	1473
chr9	21119031	21119531	1564
chr1	41727397	41727897	2532
chr20	19757782	19758282	1845
chr2	74185886	74186386	2381
chr11	76630135	76630635	2303
chr11	86202708	86203208	2667
chr1	186680146	186680646	1961
chr14	75188593	75189093	2680
chr2	134739737	134740237	2630
chr17	83202972	83203472	1954
chr4	8167745	8168245	1388
chr20	63686703	63687203	2381
chr1	202952791	202953291	2061
chr4	184896944	184897444	1549
chr5	172775462	172775962	2939
chr7	28685753	28686253	2120
chr17	74512777	74513277	2022
chr5	89396637	89397137	1277
chr10	102815943	102816443	2295
chr1	111733288	111733788	2232
chr6	161375470	161375970	1858
chr4	153655931	153656431	1613
chr1	9900302	9900802	2190
chr3	195100834	195101334	1629
chr1	87869637	87870137	1495
chr6	137699161	137699661	1284
chr8	27408769	27409269	2452
chr5	95261345	95261845	1976
chr9	93115929	93116429	2185
chr20	31523543	31524043	1804
