chr16	11155290	11155790	519
chr3	128415857	128416357	431
chr11	126346099	126346599	512
chr9	95273529	95274029	514
chr3	128415268	128415768	446
chr19	40331038	40331538	478
chr7	106258884	106259384	368
chr13	113607435	113607935	501
chr1	234866230	234866730	507
chr21	41149062	41149562	394
chr15	50260809	50261309	391
chr10	12265577	12266077	484
chr16	22216266	22216766	330
chr3	46236186	46236686	456
chr3	112746551	112747051	388
chr11	78292162	78292662	382
chr16	17591102	17591602	546
chr3	128603714	128604214	372
chr21	34908389	34908889	338
chr21	41167790	41168290	335
chr15	74389466	74389966	378
chr19	13102615	13103115	463
chr2	12074121	12074621	367
chr19	21594351	21594851	295
chr1	234975118	234975618	358
chr22	36900095	36900595	333
chr2	69978572	69979072	306
chr19	23986559	23987059	331
chr5	100693488	100693988	328
chr3	46242170	46242670	361
chr14	23112668	23113168	352
chr17	75983521	75984021	328
chr19	47336727	47337227	350
chr3	30227963	30228463	340
chr3	53725336	53725836	308
chr3	53753415	53753915	348
chr3	5011546	5012046	389
chr20	828972	829472	345
chr17	524556	525056	332
chr19	54020014	54020514	374
chr19	7544602	7545102	377
chr9	110069545	110070045	312
chr22	36873875	36874375	351
chr1	93754079	93754579	274
chr22	36901166	36901666	276
chr11	60848717	60849217	292
chr17	8068975	8069475	366
chr3	46228842	46229342	300
chr14	50303663	50304163	270
chr17	44389689	44390189	324
chr2	196268536	196269036	408
chr18	9758756	9759256	267
chr13	113771881	113772381	295
chr16	16120753	16121253	271
chr3	53114661	53115161	259
chr2	28557431	28557931	279
chr7	16416879	16417379	268
chr16	57689855	57690355	361
chr19	16263149	16263649	338
chr22	29840457	29840957	304
chr2	69944107	69944607	286
chr16	31128693	31129193	337
chr17	601563	602063	280
chr13	69389880	69390380	284
chr14	71359755	71360255	269
chr19	7492174	7492674	301
chr15	58248230	58248730	401
chr13	42495167	42495667	243
chr9	33690468	33690968	291
chr4	40205354	40205854	416
chr9	19748521	19749021	299
chr2	145692982	145693482	363
chr5	132666380	132666880	280
chr2	12319927	12320427	298
chr2	195602558	195603058	292
chr2	136214360	136214860	330
chr11	118240920	118241420	319
chr8	118099565	118100065	370
chr1	212635494	212635994	254
chr21	35508333	35508833	332
chr2	69975817	69976317	282
chr2	149069274	149069774	353
chr1	234841703	234842203	371
chr22	20777720	20778220	268
chr16	11105087	11105587	275
chr17	75844000	75844500	478
chr9	112408309	112408809	243
chr2	28438408	28438908	264
chr19	16315915	16316415	268
chr6	146543337	146543837	449
chr2	136216116	136216616	270
chr10	30817963	30818463	279
chr3	183306894	183307394	373
chr3	112813763	112814263	327
chr7	135650731	135651231	256
chr12	6260310	6260810	283
chr12	89162603	89163103	343
chr6	131332344	131332844	282
chr11	121417092	121417592	393
chr1	247548067	247548567	291
chr12	6262590	6263090	241
chr15	78790037	78790537	251
chr2	36478930	36479430	272
chr2	219578735	219579235	236
chr4	53914181	53914681	305
chr4	77196664	77197164	272
chr4	47471573	47472073	238
chr7	16268900	16269400	192
chr3	52182078	52182578	358
chr4	16238202	16238702	287
chr6	158662724	158663224	291
chr22	38143359	38143859	381
chr18	36602570	36603070	239
chr3	128598851	128599351	228
chr11	102304661	102305161	280
chr11	78325353	78325853	258
chr2	86603977	86604477	222
chr20	50223059	50223559	220
chr13	36417930	36418430	261
chr3	128493053	128493553	210
chr19	47334700	47335200	231
chr2	212957551	212958051	244
chr22	39452549	39453049	287
chr15	39085072	39085572	272
chr17	63709152	63709652	236
chr21	38831361	38831861	444
chr4	78691839	78692339	272
chr15	26098671	26099171	241
chr2	145745153	145745653	270
chr8	141227865	141228365	209
chr7	36283644	36284144	368
chr14	67680057	67680557	292
chr10	128054040	128054540	339
chr19	21593835	21594335	256
chr19	53978194	53978694	239
chr15	45048593	45049093	342
chr21	46031396	46031896	268
chr10	30821197	30821697	230
chr13	73599155	73599655	213
chr5	62538426	62538926	216
chr7	21361405	21361905	226
chr17	75950959	75951459	258
chr14	67962259	67962759	257
chr12	132471013	132471513	292
chr2	64212786	64213286	271
chr15	63344858	63345358	203
chr7	139820057	139820557	345
chr11	9652151	9652651	273
chr8	9065788	9066288	278
chr4	10180989	10181489	278
chr10	104247395	104247895	239
chr2	136144030	136144530	223
chr5	67815639	67816139	211
chr2	122755510	122756010	233
chr17	534031	534531	265
chr9	5435903	5436403	229
chr9	134356896	134357396	247
chr10	3740272	3740772	238
chr4	152663388	152663888	247
chr2	136322325	136322825	259
chr2	48113095	48113595	220
chr14	87994959	87995459	281
chr2	47310436	47310936	243
chr19	47262346	47262846	240
chr2	157463838	157464338	248
chr3	52650477	52650977	212
chr3	196667372	196667872	243
chr5	67181556	67182056	292
chr2	27925728	27926228	258
chr8	81038730	81039230	238
chr6	11350289	11350789	366
chr21	46307545	46308045	256
chr7	106679354	106679854	261
chr1	70993817	70994317	225
chr2	122754450	122754950	220
chr19	7483615	7484115	222
chr1	33143727	33144227	226
chr15	94177121	94177621	236
chr12	57139769	57140269	223
chr1	21791557	21792057	218
chr1	205706644	205707144	198
chr7	20470612	20471112	281
chr3	45064759	45065259	291
